SetID,Timestamp,Tournament,Date,Player1ID,Player2ID,Player1,Player2,Player1Score,Player2Score,Winner
69700645,1705713016,Smash the Cave @ETSU #62,2024-01-19,1029144,2965360,KML | poisonous_paint,Sour | Davidinspanish,2,0.0,KML | poisonous_paint
69700646,1705714037,Smash the Cave @ETSU #62,2024-01-19,1152280,2433497,BD | KornDog | Eclipse,KornDog | E Man,2,0.0,BD | KornDog | Eclipse
69700768,1705714810,Smash the Cave @ETSU #62,2024-01-19,2965360,3081799,Sour | Davidinspanish,FoxboxRay,2,0.0,Sour | Davidinspanish
69700769,1705715019,Smash the Cave @ETSU #62,2024-01-19,2433497,3593091,KornDog | E Man,HOODLUMS | Stickfan,2,0.0,KornDog | E Man
69700770,1705715536,Smash the Cave @ETSU #62,2024-01-19,2417624,1108208,MayerMayhem,DaD | Mr.Shnazzy,1,2.0,DaD | Mr.Shnazzy
69700771,1705714836,Smash the Cave @ETSU #62,2024-01-19,2629500,2757397,KornDog | DaD | CookedCanard,Hype,2,0.0,KornDog | DaD | CookedCanard
69700764,1705714081,Smash the Cave @ETSU #62,2024-01-19,3081799,2978381,FoxboxRay,Sour | Kurgo,2,0.0,FoxboxRay
69700765,1705714628,Smash the Cave @ETSU #62,2024-01-19,1603916,3593091,blaz1ng,HOODLUMS | Stickfan,1,2.0,HOODLUMS | Stickfan
69700766,1705714540,Smash the Cave @ETSU #62,2024-01-19,1108208,2770921,DaD | Mr.Shnazzy,BuyingLake,2,1.0,DaD | Mr.Shnazzy
69700767,1705714004,Smash the Cave @ETSU #62,2024-01-19,2757397,2509116,Hype,Avery,2,0.0,Hype
69700635,1705713143,Smash the Cave @ETSU #62,2024-01-19,64572,3593091,BRAVO | ishtaria,HOODLUMS | Stickfan,2,1.0,BRAVO | ishtaria
69700636,1705712969,Smash the Cave @ETSU #62,2024-01-19,2417624,1603916,MayerMayhem,blaz1ng,2,0.0,MayerMayhem
69700637,1705711792,Smash the Cave @ETSU #62,2024-01-19,2629500,2978381,KornDog | DaD | CookedCanard,Sour | Kurgo,2,0.0,KornDog | DaD | CookedCanard
69700638,1705712339,Smash the Cave @ETSU #62,2024-01-19,1288123,3081799,Fulkssie,FoxboxRay,2,0.0,Fulkssie
69700639,1705712329,Smash the Cave @ETSU #62,2024-01-19,1029144,3652534,KML | poisonous_paint,Super | Jonald,2,0.0,KML | poisonous_paint
69700640,1705712321,Smash the Cave @ETSU #62,2024-01-19,2965360,2757397,Sour | Davidinspanish,Hype,2,0.0,Sour | Davidinspanish
69700641,1705712695,Smash the Cave @ETSU #62,2024-01-19,1152280,2770921,BD | KornDog | Eclipse,BuyingLake,2,0.0,BD | KornDog | Eclipse
69700642,1705712120,Smash the Cave @ETSU #62,2024-01-19,2433497,1108208,KornDog | E Man,DaD | Mr.Shnazzy,2,0.0,KornDog | E Man
69700756,1705713137,Smash the Cave @ETSU #62,2024-01-19,3081799,3365269,FoxboxRay,RandomHero,2,0.0,FoxboxRay
69700757,1705713316,Smash the Cave @ETSU #62,2024-01-19,2978381,3596097,Sour | Kurgo,justa_noob,2,0.0,Sour | Kurgo
69700758,1705713729,Smash the Cave @ETSU #62,2024-01-19,1603916,3590412,blaz1ng,Clawz,2,0.0,blaz1ng
69700759,1705713786,Smash the Cave @ETSU #62,2024-01-19,3593091,3744743,HOODLUMS | Stickfan,Shroom | Escalated Gaming,2,0.0,HOODLUMS | Stickfan
69700760,1705713064,Smash the Cave @ETSU #62,2024-01-19,1108208,2593995,DaD | Mr.Shnazzy,Gillgeorge,2,1.0,DaD | Mr.Shnazzy
69700761,1705713720,Smash the Cave @ETSU #62,2024-01-19,2770921,3020775,BuyingLake,SWAG | Pinu,2,0.0,BuyingLake
69700762,1705713375,Smash the Cave @ETSU #62,2024-01-19,2757397,1962010,Hype,DaD | Alight,2,0.0,Hype
69700763,1705713365,Smash the Cave @ETSU #62,2024-01-19,3652534,2509116,Super | Jonald,Avery,1,2.0,Avery
69700748,1705712349,Smash the Cave @ETSU #62,2024-01-19,3365269,2954896,RandomHero,MrKnowlan,2,0.0,RandomHero
69700749,1705712791,Smash the Cave @ETSU #62,2024-01-19,3596097,3668306,justa_noob,Special | Slurby,2,0.0,justa_noob
69700750,1705712248,Smash the Cave @ETSU #62,2024-01-19,3590412,3607435,Clawz,Juliano,2,1.0,Clawz
69700751,1705710817,Smash the Cave @ETSU #62,2024-01-19,3071183,3744743,comedian,Shroom | Escalated Gaming,-1,0.0,Shroom | Escalated Gaming
69700752,1705711965,Smash the Cave @ETSU #62,2024-01-19,3680197,2593995,3/31,Gillgeorge,1,2.0,Gillgeorge
69700753,1705711410,Smash the Cave @ETSU #62,2024-01-19,3020775,3607165,SWAG | Pinu,NamesRHard,2,0.0,SWAG | Pinu
69700754,1705711268,Smash the Cave @ETSU #62,2024-01-19,1962010,3644031,DaD | Alight,Sol,2,0.0,DaD | Alight
69700755,1705712432,Smash the Cave @ETSU #62,2024-01-19,2509116,3313250,Avery,LOUCYPHERBOT,2,0.0,Avery
69700619,1705711658,Smash the Cave @ETSU #62,2024-01-19,64572,3313250,BRAVO | ishtaria,LOUCYPHERBOT,2,0.0,BRAVO | ishtaria
69700620,1705710824,Smash the Cave @ETSU #62,2024-01-19,3593091,2509116,HOODLUMS | Stickfan,Avery,2,1.0,HOODLUMS | Stickfan
69700621,1705710334,Smash the Cave @ETSU #62,2024-01-19,2417624,3644031,MayerMayhem,Sol,2,0.0,MayerMayhem
69700622,1705710375,Smash the Cave @ETSU #62,2024-01-19,1962010,1603916,DaD | Alight,blaz1ng,0,2.0,blaz1ng
69700623,1705710443,Smash the Cave @ETSU #62,2024-01-19,2629500,3607165,KornDog | DaD | CookedCanard,NamesRHard,2,0.0,KornDog | DaD | CookedCanard
69700624,1705710370,Smash the Cave @ETSU #62,2024-01-19,2978381,3020775,Sour | Kurgo,SWAG | Pinu,2,0.0,Sour | Kurgo
69700625,1705710393,Smash the Cave @ETSU #62,2024-01-19,1288123,2593995,Fulkssie,Gillgeorge,2,0.0,Fulkssie
69700626,1705710434,Smash the Cave @ETSU #62,2024-01-19,3081799,3680197,FoxboxRay,3/31,2,0.0,FoxboxRay
69700627,1705710802,Smash the Cave @ETSU #62,2024-01-19,1029144,3744743,KML | poisonous_paint,Shroom | Escalated Gaming,2,0.0,KML | poisonous_paint
69700628,1705710342,Smash the Cave @ETSU #62,2024-01-19,3071183,3652534,comedian,Super | Jonald,-1,,Super | Jonald
69700629,1705710501,Smash the Cave @ETSU #62,2024-01-19,2965360,3607435,Sour | Davidinspanish,Juliano,2,0.0,Sour | Davidinspanish
69700630,1705711085,Smash the Cave @ETSU #62,2024-01-19,2757397,3590412,Hype,Clawz,2,0.0,Hype
69700631,1705711439,Smash the Cave @ETSU #62,2024-01-19,1152280,3668306,BD | KornDog | Eclipse,Special | Slurby,2,0.0,BD | KornDog | Eclipse
69700632,1705711020,Smash the Cave @ETSU #62,2024-01-19,2770921,3596097,BuyingLake,justa_noob,2,0.0,BuyingLake
69700633,1705711307,Smash the Cave @ETSU #62,2024-01-19,2433497,2954896,KornDog | E Man,MrKnowlan,2,0.0,KornDog | E Man
69700634,1705711247,Smash the Cave @ETSU #62,2024-01-19,1108208,3365269,DaD | Mr.Shnazzy,RandomHero,2,1.0,DaD | Mr.Shnazzy
69700732,1705711744,Smash the Cave @ETSU #62,2024-01-19,3365269,3619146,RandomHero,Annie,2,0.0,RandomHero
69700740,1705710591,Smash the Cave @ETSU #62,2024-01-19,3680197,408059,3/31,preslean,0,-1.0,3/31
69700588,1705710929,Smash the Cave @ETSU #62,2024-01-19,3619146,3313250,Annie,LOUCYPHERBOT,0,2.0,LOUCYPHERBOT
69700604,1705710401,Smash the Cave @ETSU #62,2024-01-19,408059,3744743,preslean,Shroom | Escalated Gaming,-1,,Shroom | Escalated Gaming
69716643,1705731491,Smash the Cave @ETSU #62,2024-01-20,1152280,64572,BD | KornDog | Eclipse,BRAVO | ishtaria,3,1.0,BD | KornDog | Eclipse
69716642,1705731507,Smash the Cave @ETSU #62,2024-01-20,64572,1152280,BRAVO | ishtaria,BD | KornDog | Eclipse,1,3.0,BD | KornDog | Eclipse
69716658,1705731472,Smash the Cave @ETSU #62,2024-01-20,64572,1029144,BRAVO | ishtaria,KML | poisonous_paint,3,0.0,BRAVO | ishtaria
69716657,1705722389,Smash the Cave @ETSU #62,2024-01-19,1029144,2965360,KML | poisonous_paint,Sour | Davidinspanish,3,1.0,KML | poisonous_paint
69716640,1705718474,Smash the Cave @ETSU #62,2024-01-19,64572,1288123,BRAVO | ishtaria,Fulkssie,3,1.0,BRAVO | ishtaria
69716641,1705718812,Smash the Cave @ETSU #62,2024-01-19,1029144,1152280,KML | poisonous_paint,BD | KornDog | Eclipse,1,3.0,BD | KornDog | Eclipse
69716655,1705731452,Smash the Cave @ETSU #62,2024-01-20,1029144,2629500,KML | poisonous_paint,KornDog | DaD | CookedCanard,3,2.0,KML | poisonous_paint
69716656,1705719397,Smash the Cave @ETSU #62,2024-01-19,1288123,2965360,Fulkssie,Sour | Davidinspanish,2,3.0,Sour | Davidinspanish
69716653,1705716958,Smash the Cave @ETSU #62,2024-01-19,1108208,2629500,DaD | Mr.Shnazzy,KornDog | DaD | CookedCanard,1,3.0,KornDog | DaD | CookedCanard
69716654,1705716682,Smash the Cave @ETSU #62,2024-01-19,2965360,2433497,Sour | Davidinspanish,KornDog | E Man,3,2.0,Sour | Davidinspanish
70280874,1706925148,Smash the Cave @ETSU #63,2024-02-02,1034981,1288123,Regal | Hidalgo,KornDog | Fulkssie,2.0,0.0,Regal | Hidalgo
70280875,1706926993,Smash the Cave @ETSU #63,2024-02-02,224510,1152280,KornDog | KornDog,BD | KornDog | Eclipse,2.0,0.0,KornDog | KornDog
70280876,1706925760,Smash the Cave @ETSU #63,2024-02-02,1560318,1309757,WNL | SmokedSam,KornDog | Blank_58,0.0,2.0,KornDog | Blank_58
70280877,1706927283,Smash the Cave @ETSU #63,2024-02-02,64572,1317909,BRAVO | ishtaria,KornDog | approximately 7 moths,1.0,2.0,KornDog | approximately 7 moths
70280999,1706929063,Smash the Cave @ETSU #63,2024-02-02,1560318,3593091,WNL | SmokedSam,HOODLUMS | Stickfan,2.0,0.0,WNL | SmokedSam
70281000,1706929109,Smash the Cave @ETSU #63,2024-02-02,64572,678943,BRAVO | ishtaria,sejong,1.0,2.0,sejong
70281001,1706928809,Smash the Cave @ETSU #63,2024-02-02,1288123,2978381,KornDog | Fulkssie,Sour | Kurgo,1.0,2.0,Sour | Kurgo
70281002,1706928002,Smash the Cave @ETSU #63,2024-02-02,1152280,1557502,BD | KornDog | Eclipse,KornDog | ChillMonkey,2.0,0.0,BD | KornDog | Eclipse
70280995,1706927985,Smash the Cave @ETSU #63,2024-02-02,3593091,2433497,HOODLUMS | Stickfan,KornDog | E Man,2.0,0.0,HOODLUMS | Stickfan
70280996,1706925467,Smash the Cave @ETSU #63,2024-02-02,678943,1962010,sejong,DaD | Alight,2.0,0.0,sejong
70280997,1706927791,Smash the Cave @ETSU #63,2024-02-02,600248,2978381,Minch,Sour | Kurgo,0.0,2.0,Sour | Kurgo
70280998,1706926869,Smash the Cave @ETSU #63,2024-02-02,1557502,3081799,KornDog | ChillMonkey,FoxboxRay,2.0,0.0,KornDog | ChillMonkey
70280870,1706924527,Smash the Cave @ETSU #63,2024-02-02,1560318,3081799,WNL | SmokedSam,FoxboxRay,2.0,0.0,WNL | SmokedSam
70280871,1706924778,Smash the Cave @ETSU #63,2024-02-02,1309757,1557502,KornDog | Blank_58,KornDog | ChillMonkey,2.0,0.0,KornDog | Blank_58
70280872,1706926547,Smash the Cave @ETSU #63,2024-02-02,64572,2978381,BRAVO | ishtaria,Sour | Kurgo,2.0,1.0,BRAVO | ishtaria
70280873,1706921993,Smash the Cave @ETSU #63,2024-02-02,1317909,2417624,KornDog | approximately 7 moths,MayerMayhem,0.0,-1.0,KornDog | approximately 7 moths
70280866,1706923328,Smash the Cave @ETSU #63,2024-02-02,1034981,1962010,Regal | Hidalgo,DaD | Alight,2.0,0.0,Regal | Hidalgo
70280867,1706924064,Smash the Cave @ETSU #63,2024-02-02,1288123,678943,KornDog | Fulkssie,sejong,2.0,1.0,KornDog | Fulkssie
70280868,1706924786,Smash the Cave @ETSU #63,2024-02-02,224510,2433497,KornDog | KornDog,KornDog | E Man,2.0,0.0,KornDog | KornDog
70280869,1706924002,Smash the Cave @ETSU #63,2024-02-02,1152280,2435358,BD | KornDog | Eclipse,EdSheeranGaming,2.0,0.0,BD | KornDog | Eclipse
70280987,1706925484,Smash the Cave @ETSU #63,2024-02-02,2435358,3593091,EdSheeranGaming,HOODLUMS | Stickfan,0.0,2.0,HOODLUMS | Stickfan
70280988,1706925705,Smash the Cave @ETSU #63,2024-02-02,2433497,847786,KornDog | E Man,DaD | shucklefan9,2.0,1.0,KornDog | E Man
70280989,1706924719,Smash the Cave @ETSU #63,2024-02-02,678943,3627679,sejong,Koil,2.0,1.0,sejong
70280990,1706924766,Smash the Cave @ETSU #63,2024-02-02,1962010,1980868,DaD | Alight,Joe Cool,2.0,0.0,DaD | Alight
70280991,1706924115,Smash the Cave @ETSU #63,2024-02-02,2417624,600248,MayerMayhem,Minch,-1.0,0.0,Minch
70280992,1706927243,Smash the Cave @ETSU #63,2024-02-02,2978381,2509116,Sour | Kurgo,Avery,2.0,0.0,Sour | Kurgo
70280993,1706925511,Smash the Cave @ETSU #63,2024-02-02,1557502,2593995,KornDog | ChillMonkey,Gillgeorge,2.0,0.0,KornDog | ChillMonkey
70280994,1706925598,Smash the Cave @ETSU #63,2024-02-02,3081799,1108208,FoxboxRay,DaD | Mr.Shnazzy,2.0,0.0,FoxboxRay
70280979,1706922800,Smash the Cave @ETSU #63,2024-02-02,3593091,2620853,HOODLUMS | Stickfan,Beta,2.0,0.0,HOODLUMS | Stickfan
70280980,1706924320,Smash the Cave @ETSU #63,2024-02-02,847786,3627071,DaD | shucklefan9,Minus Strike,2.0,0.0,DaD | shucklefan9
70280981,1706924136,Smash the Cave @ETSU #63,2024-02-02,3627679,2433509,Koil,Toyakazu/Toya,2.0,0.0,Koil
70280982,1706924236,Smash the Cave @ETSU #63,2024-02-02,1980868,3607165,Joe Cool,NamesRHard,2.0,0.0,Joe Cool
70280983,1706924098,Smash the Cave @ETSU #63,2024-02-02,600248,3020775,Minch,SWAG | Pinu,2.0,1.0,Minch
70280984,1706924633,Smash the Cave @ETSU #63,2024-02-02,2509116,3652534,Avery,Super | Jonald,2.0,1.0,Avery
70280985,1706923905,Smash the Cave @ETSU #63,2024-02-02,3607435,2593995,Juliano,Gillgeorge,1.0,2.0,Gillgeorge
70280986,1706923848,Smash the Cave @ETSU #63,2024-02-02,1108208,2424623,DaD | Mr.Shnazzy,J,2.0,0.0,DaD | Mr.Shnazzy
70280850,1706921879,Smash the Cave @ETSU #63,2024-02-02,1034981,2424623,Regal | Hidalgo,J,2.0,0.0,Regal | Hidalgo
70280851,1706922276,Smash the Cave @ETSU #63,2024-02-02,1108208,1962010,DaD | Mr.Shnazzy,DaD | Alight,0.0,2.0,DaD | Alight
70280852,1706922185,Smash the Cave @ETSU #63,2024-02-02,1288123,2593995,KornDog | Fulkssie,Gillgeorge,2.0,0.0,KornDog | Fulkssie
70280853,1706921749,Smash the Cave @ETSU #63,2024-02-02,678943,3071183,sejong,comedian,2.0,0.0,sejong
70280854,1706922210,Smash the Cave @ETSU #63,2024-02-02,224510,3652534,KornDog | KornDog,Super | Jonald,2.0,0.0,KornDog | KornDog
70280855,1706923482,Smash the Cave @ETSU #63,2024-02-02,2433497,2509116,KornDog | E Man,Avery,2.0,1.0,KornDog | E Man
70280856,1706921146,Smash the Cave @ETSU #63,2024-02-02,1152280,3020775,BD | KornDog | Eclipse,SWAG | Pinu,2.0,0.0,BD | KornDog | Eclipse
70280857,1706921177,Smash the Cave @ETSU #63,2024-02-02,2435358,600248,EdSheeranGaming,Minch,2.0,0.0,EdSheeranGaming
70280858,1706922556,Smash the Cave @ETSU #63,2024-02-02,1560318,3607165,WNL | SmokedSam,NamesRHard,2.0,0.0,WNL | SmokedSam
70280859,1706921682,Smash the Cave @ETSU #63,2024-02-02,3081799,1980868,FoxboxRay,Joe Cool,2.0,0.0,FoxboxRay
70280860,1706921778,Smash the Cave @ETSU #63,2024-02-02,1309757,2433509,KornDog | Blank_58,Toyakazu/Toya,2.0,1.0,KornDog | Blank_58
70280861,1706922571,Smash the Cave @ETSU #63,2024-02-02,1557502,3627679,KornDog | ChillMonkey,Koil,2.0,0.0,KornDog | ChillMonkey
70280862,1706922551,Smash the Cave @ETSU #63,2024-02-02,64572,3627071,BRAVO | ishtaria,Minus Strike,2.0,0.0,BRAVO | ishtaria
70280863,1706922166,Smash the Cave @ETSU #63,2024-02-02,847786,2978381,DaD | shucklefan9,Sour | Kurgo,1.0,2.0,Sour | Kurgo
70280864,1706920880,Smash the Cave @ETSU #63,2024-02-02,1317909,2620853,KornDog | approximately 7 moths,Beta,2.0,0.0,KornDog | approximately 7 moths
70280865,1706920655,Smash the Cave @ETSU #63,2024-02-02,2417624,3593091,MayerMayhem,HOODLUMS | Stickfan,2.0,0.0,MayerMayhem
70280963,1706921314,Smash the Cave @ETSU #63,2024-02-02,3593091,2954896,HOODLUMS | Stickfan,MrKnowlan,2.0,0.0,HOODLUMS | Stickfan
70280967,1706923470,Smash the Cave @ETSU #63,2024-02-02,3627679,3619146,Koil,Annie,2.0,0.0,Koil
70280969,1706922675,Smash the Cave @ETSU #63,2024-02-02,1980868,3668306,Joe Cool,Special | Slurby,2.0,0.0,Joe Cool
70280971,1706923056,Smash the Cave @ETSU #63,2024-02-02,600248,3596097,Minch,justa_noob,2.0,0.0,Minch
70280975,1706922792,Smash the Cave @ETSU #63,2024-02-02,3071183,3607435,comedian,Juliano,0.0,2.0,Juliano
70280977,1706923244,Smash the Cave @ETSU #63,2024-02-02,1108208,3863495,DaD | Mr.Shnazzy,Shroom | Escalated Gaming,2.0,0.0,DaD | Mr.Shnazzy
70280819,1706920452,Smash the Cave @ETSU #63,2024-02-02,2424623,2954896,J,MrKnowlan,2.0,0.0,J
70280827,1706921379,Smash the Cave @ETSU #63,2024-02-02,3652534,3619146,Super | Jonald,Annie,2.0,0.0,Super | Jonald
70280831,1706920408,Smash the Cave @ETSU #63,2024-02-02,3020775,3668306,SWAG | Pinu,Special | Slurby,2.0,0.0,SWAG | Pinu
70280835,1706920435,Smash the Cave @ETSU #63,2024-02-02,3596097,3607165,justa_noob,NamesRHard,0.0,2.0,NamesRHard
70280843,1706921136,Smash the Cave @ETSU #63,2024-02-02,3627071,3607435,Minus Strike,Juliano,2.0,1.0,Minus Strike
70280847,1706920396,Smash the Cave @ETSU #63,2024-02-02,2620853,3863495,Beta,Shroom | Escalated Gaming,2.0,0.0,Beta
70298031,1706936250,Smash the Cave @ETSU #63,2024-02-02,1309757,1034981,KornDog | Blank_58,Regal | Hidalgo,-1.0,,Regal | Hidalgo
70298032,1706936254,Smash the Cave @ETSU #63,2024-02-02,1034981,1309757,Regal | Hidalgo,KornDog | Blank_58,,-1.0,Regal | Hidalgo
70298030,1706934440,Smash the Cave @ETSU #63,2024-02-02,224510,1309757,KornDog | KornDog,KornDog | Blank_58,2.0,3.0,KornDog | Blank_58
70298046,1706936246,Smash the Cave @ETSU #63,2024-02-02,224510,1034981,KornDog | KornDog,Regal | Hidalgo,2.0,3.0,Regal | Hidalgo
70298045,1706934564,Smash the Cave @ETSU #63,2024-02-02,1317909,1034981,KornDog | approximately 7 moths,Regal | Hidalgo,0.0,3.0,Regal | Hidalgo
70298028,1706931801,Smash the Cave @ETSU #63,2024-02-02,1034981,224510,Regal | Hidalgo,KornDog | KornDog,2.0,3.0,KornDog | KornDog
70298029,1706930343,Smash the Cave @ETSU #63,2024-02-02,1309757,1317909,KornDog | Blank_58,KornDog | approximately 7 moths,3.0,2.0,KornDog | Blank_58
70298043,1706932421,Smash the Cave @ETSU #63,2024-02-02,1317909,1152280,KornDog | approximately 7 moths,BD | KornDog | Eclipse,3.0,1.0,KornDog | approximately 7 moths
70298044,1706933285,Smash the Cave @ETSU #63,2024-02-02,1034981,678943,Regal | Hidalgo,sejong,3.0,1.0,Regal | Hidalgo
70298041,1706930586,Smash the Cave @ETSU #63,2024-02-02,2978381,1152280,Sour | Kurgo,BD | KornDog | Eclipse,2.0,3.0,BD | KornDog | Eclipse
70298042,1706930749,Smash the Cave @ETSU #63,2024-02-02,1560318,678943,WNL | SmokedSam,sejong,2.0,3.0,sejong
70559860,1707530586,Smash the Cave @ETSU #64,2024-02-09,1034981,1557502,Regal | Hidalgo,KornDog | ChillMonkey,0.0,2.0,KornDog | ChillMonkey
70559861,1707532071,Smash the Cave @ETSU #64,2024-02-09,1152280,64572,Eclipse,BRAVO | ishtaria,0.0,2.0,BRAVO | ishtaria
70559862,1707531489,Smash the Cave @ETSU #64,2024-02-09,2539902,1288123,Horchata | Owls,KornDog | Fulkssie,2.0,1.0,Horchata | Owls
70559863,1707531530,Smash the Cave @ETSU #64,2024-02-09,1317909,2435358,KornDog | approximately 7 moths,Squigulus Jr. Perishes,2.0,0.0,KornDog | approximately 7 moths
70559985,1707533448,Smash the Cave @ETSU #64,2024-02-09,1288123,2965360,KornDog | Fulkssie,Sour | Davidinspanish,2.0,1.0,KornDog | Fulkssie
70559986,1707532971,Smash the Cave @ETSU #64,2024-02-09,2435358,1029144,Squigulus Jr. Perishes,KML | poisonous_paint,0.0,2.0,KML | poisonous_paint
70559987,1707532574,Smash the Cave @ETSU #64,2024-02-09,1034981,678943,Regal | Hidalgo,sejong,1.0,2.0,sejong
70559988,1707535429,Smash the Cave @ETSU #64,2024-02-09,1152280,2629500,Eclipse,KornDog | DaD | CookedCanard,2.0,0.0,Eclipse
70559981,1707532383,Smash the Cave @ETSU #64,2024-02-09,1108208,2965360,Mr.Shnazzy,Sour | Davidinspanish,0.0,2.0,Sour | Davidinspanish
70559982,1707531948,Smash the Cave @ETSU #64,2024-02-09,1029144,1962010,KML | poisonous_paint,DaD | Alight,2.0,1.0,KML | poisonous_paint
70559983,1707531544,Smash the Cave @ETSU #64,2024-02-09,678943,3593091,sejong,Stickfan,2.0,1.0,sejong
70559984,1707533086,Smash the Cave @ETSU #64,2024-02-09,2629500,2433497,KornDog | DaD | CookedCanard,KornDog | E Man,2.0,1.0,KornDog | DaD | CookedCanard
70559856,1707529225,Smash the Cave @ETSU #64,2024-02-09,2539902,2598494,Horchata | Owls,Lazy | TheRevival,2.0,0.0,Horchata | Owls
70559857,1707530428,Smash the Cave @ETSU #64,2024-02-09,2629500,1288123,KornDog | DaD | CookedCanard,KornDog | Fulkssie,0.0,2.0,KornDog | Fulkssie
70559858,1707529038,Smash the Cave @ETSU #64,2024-02-09,1317909,3593091,KornDog | approximately 7 moths,Stickfan,2.0,0.0,KornDog | approximately 7 moths
70559859,1707529824,Smash the Cave @ETSU #64,2024-02-09,678943,2435358,sejong,Squigulus Jr. Perishes,0.0,2.0,Squigulus Jr. Perishes
70559852,1707526613,Smash the Cave @ETSU #64,2024-02-09,1034981,2417624,Regal | Hidalgo,MayerMayhem,2.0,0.0,Regal | Hidalgo
70559853,1707528382,Smash the Cave @ETSU #64,2024-02-09,1029144,1557502,KML | poisonous_paint,KornDog | ChillMonkey,1.0,2.0,KornDog | ChillMonkey
70559854,1707529053,Smash the Cave @ETSU #64,2024-02-09,1152280,2965360,Eclipse,Sour | Davidinspanish,2.0,0.0,Eclipse
70559855,1707530330,Smash the Cave @ETSU #64,2024-02-09,64572,2006930,BRAVO | ishtaria,pp | palaidan,2.0,0.0,BRAVO | ishtaria
70559973,1707531477,Smash the Cave @ETSU #64,2024-02-09,2006930,1108208,pp | palaidan,Mr.Shnazzy,1.0,2.0,Mr.Shnazzy
70559974,1707530233,Smash the Cave @ETSU #64,2024-02-09,2965360,2954896,Sour | Davidinspanish,MrKnowlan,2.0,0.0,Sour | Davidinspanish
70559975,1707531040,Smash the Cave @ETSU #64,2024-02-09,1029144,3081799,KML | poisonous_paint,FoxboxRay,2.0,1.0,KML | poisonous_paint
70559976,1707529283,Smash the Cave @ETSU #64,2024-02-09,2417624,1962010,MayerMayhem,DaD | Alight,-1.0,,DaD | Alight
70559977,1707530616,Smash the Cave @ETSU #64,2024-02-09,678943,3666894,sejong,Dakota518,2.0,0.0,sejong
70559978,1707530144,Smash the Cave @ETSU #64,2024-02-09,3593091,3057747,Stickfan,pp | sparx1o1,2.0,1.0,Stickfan
70559979,1707532023,Smash the Cave @ETSU #64,2024-02-09,2629500,1980868,KornDog | DaD | CookedCanard,Joe Cool,2.0,0.0,KornDog | DaD | CookedCanard
70559980,1707530850,Smash the Cave @ETSU #64,2024-02-09,2598494,2433497,Lazy | TheRevival,KornDog | E Man,0.0,2.0,KornDog | E Man
70559965,1707527979,Smash the Cave @ETSU #64,2024-02-09,1108208,3607435,Mr.Shnazzy,Juliano,2.0,0.0,Mr.Shnazzy
70559966,1707529377,Smash the Cave @ETSU #64,2024-02-09,2978381,2954896,Sour | Kurgo,MrKnowlan,1.0,2.0,MrKnowlan
70559967,1707529524,Smash the Cave @ETSU #64,2024-02-09,3081799,2620853,FoxboxRay,Beta,2.0,0.0,FoxboxRay
70559968,1707529273,Smash the Cave @ETSU #64,2024-02-09,1962010,3666893,DaD | Alight,tastytjuice,2.0,1.0,DaD | Alight
70559969,1707530054,Smash the Cave @ETSU #64,2024-02-09,2770921,3666894,BuyingLake,Dakota518,1.0,2.0,Dakota518
70559970,1707528987,Smash the Cave @ETSU #64,2024-02-09,3057747,2509116,pp | sparx1o1,Avery,2.0,0.0,pp | sparx1o1
70559971,1707529614,Smash the Cave @ETSU #64,2024-02-09,2593995,1980868,Gillgeorge,Joe Cool,0.0,2.0,Joe Cool
70559972,1707528464,Smash the Cave @ETSU #64,2024-02-09,2433497,3071183,KornDog | E Man,comedian,2.0,1.0,KornDog | E Man
70559836,1707526539,Smash the Cave @ETSU #64,2024-02-09,1034981,3071183,Regal | Hidalgo,comedian,2.0,0.0,Regal | Hidalgo
70559837,1707525438,Smash the Cave @ETSU #64,2024-02-09,2433497,2417624,KornDog | E Man,MayerMayhem,1.0,2.0,MayerMayhem
70559838,1707527555,Smash the Cave @ETSU #64,2024-02-09,1029144,1980868,KML | poisonous_paint,Joe Cool,2.0,0.0,KML | poisonous_paint
70559839,1707525641,Smash the Cave @ETSU #64,2024-02-09,1557502,2593995,KornDog | ChillMonkey,Gillgeorge,2.0,0.0,KornDog | ChillMonkey
70559840,1707527679,Smash the Cave @ETSU #64,2024-02-09,1152280,2509116,Eclipse,Avery,2.0,0.0,Eclipse
70559841,1707527764,Smash the Cave @ETSU #64,2024-02-09,2965360,3057747,Sour | Davidinspanish,pp | sparx1o1,2.0,0.0,Sour | Davidinspanish
70559842,1707526096,Smash the Cave @ETSU #64,2024-02-09,64572,3666894,BRAVO | ishtaria,Dakota518,2.0,0.0,BRAVO | ishtaria
70559843,1707525106,Smash the Cave @ETSU #64,2024-02-09,2006930,2770921,pp | palaidan,BuyingLake,2.0,0.0,pp | palaidan
70559844,1707527218,Smash the Cave @ETSU #64,2024-02-09,2539902,3666893,Horchata | Owls,tastytjuice,2.0,0.0,Horchata | Owls
70559845,1707525797,Smash the Cave @ETSU #64,2024-02-09,2598494,1962010,Lazy | TheRevival,DaD | Alight,2.0,0.0,Lazy | TheRevival
70559846,1707526560,Smash the Cave @ETSU #64,2024-02-09,2629500,2620853,KornDog | DaD | CookedCanard,Beta,2.0,0.0,KornDog | DaD | CookedCanard
70559847,1707527780,Smash the Cave @ETSU #64,2024-02-09,1288123,3081799,KornDog | Fulkssie,FoxboxRay,2.0,0.0,KornDog | Fulkssie
